,Brood Year,Nwr Population Name,Number Of Spawners,Start Year,End Year,Stream Name
20237,1994,Chinook Salmon (Snake River Spring/Summer-run ESU) - Marsh Creek,13.0,1957.0,2001.0,Marsh Cr
20238,1995,Chinook Salmon (Snake River Spring/Summer-run ESU) - Marsh Creek,0.0,1957.0,2001.0,Marsh Cr
20239,1996,Chinook Salmon (Snake River Spring/Summer-run ESU) - Marsh Creek,25.0,1957.0,2001.0,Marsh Cr
20240,1997,Chinook Salmon (Snake River Spring/Summer-run ESU) - Marsh Creek,162.0,1957.0,2001.0,Marsh Cr
20241,1998,Chinook Salmon (Snake River Spring/Summer-run ESU) - Marsh Creek,235.0,1957.0,2001.0,Marsh Cr
20242,1999,Chinook Salmon (Snake River Spring/Summer-run ESU) - Marsh Creek,0.0,1957.0,2001.0,Marsh Cr
20243,2000,Chinook Salmon (Snake River Spring/Summer-run ESU) - Marsh Creek,93.0,1957.0,2001.0,Marsh Cr
20244,2001,Chinook Salmon (Snake River Spring/Summer-run ESU) - Marsh Creek,508.0,1957.0,2001.0,Marsh Cr
20245,2002,Chinook Salmon (Snake River Spring/Summer-run ESU) - Marsh Creek,484.0,1957.0,2001.0,Marsh Cr
20246,2003,Chinook Salmon (Snake River Spring/Summer-run ESU) - Marsh Creek,872.0,1957.0,2001.0,Marsh Cr
20247,2004,Chinook Salmon (Snake River Spring/Summer-run ESU) - Marsh Creek,93.0,1957.0,2001.0,Marsh Cr
20248,2005,Chinook Salmon (Snake River Spring/Summer-run ESU) - Marsh Creek,66.0,1957.0,2001.0,Marsh Cr
20249,2006,Chinook Salmon (Snake River Spring/Summer-run ESU) - Marsh Creek,126.0,1957.0,2001.0,Marsh Cr
20250,2007,Chinook Salmon (Snake River Spring/Summer-run ESU) - Marsh Creek,127.0,1957.0,2001.0,Marsh Cr
20251,2008,Chinook Salmon (Snake River Spring/Summer-run ESU) - Marsh Creek,177.0,1957.0,2001.0,Marsh Cr
20252,2009,Chinook Salmon (Snake River Spring/Summer-run ESU) - Marsh Creek,167.0,1957.0,2001.0,Marsh Cr
20253,2010,Chinook Salmon (Snake River Spring/Summer-run ESU) - Marsh Creek,632.0,1957.0,2001.0,Marsh Cr
20254,2011,Chinook Salmon (Snake River Spring/Summer-run ESU) - Marsh Creek,531.0,1957.0,2001.0,Marsh Cr
20255,2012,Chinook Salmon (Snake River Spring/Summer-run ESU) - Marsh Creek,411.0,1957.0,2001.0,Marsh Cr
20256,1957,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,693.0,1957.0,1999.0,Sulphur Cr
20257,1958,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,238.0,1957.0,1999.0,Sulphur Cr
20258,1959,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,210.0,1957.0,1999.0,Sulphur Cr
20259,1960,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,201.0,1957.0,1999.0,Sulphur Cr
20260,1961,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,608.0,1957.0,1999.0,Sulphur Cr
20261,1962,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,430.0,1957.0,1999.0,Sulphur Cr
20262,1963,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,644.0,1957.0,1999.0,Sulphur Cr
20263,1964,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,188.0,1957.0,1999.0,Sulphur Cr
20264,1965,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,109.0,1957.0,1999.0,Sulphur Cr
20265,1966,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,876.0,1957.0,1999.0,Sulphur Cr
20266,1967,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,827.0,1957.0,1999.0,Sulphur Cr
20267,1968,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,876.0,1957.0,1999.0,Sulphur Cr
20268,1969,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,852.0,1957.0,1999.0,Sulphur Cr
20269,1970,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,574.0,1957.0,1999.0,Sulphur Cr
20270,1971,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,358.0,1957.0,1999.0,Sulphur Cr
20271,1972,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,438.0,1957.0,1999.0,Sulphur Cr
20272,1973,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,481.0,1957.0,1999.0,Sulphur Cr
20273,1974,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,185.0,1957.0,1999.0,Sulphur Cr
20274,1975,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,309.0,1957.0,1999.0,Sulphur Cr
20275,1976,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,86.0,1957.0,1999.0,Sulphur Cr
20276,1977,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,31.0,1957.0,1999.0,Sulphur Cr
20277,1978,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,395.0,1957.0,1999.0,Sulphur Cr
20278,1979,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,93.0,1957.0,1999.0,Sulphur Cr
20279,1980,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,12.0,1957.0,1999.0,Sulphur Cr
20280,1981,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,43.0,1957.0,1999.0,Sulphur Cr
20281,1982,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,19.0,1957.0,1999.0,Sulphur Cr
20282,1983,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,49.0,1957.0,1999.0,Sulphur Cr
20283,1984,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,0.0,1957.0,1999.0,Sulphur Cr
20284,1985,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,62.0,1957.0,1999.0,Sulphur Cr
20285,1986,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,401.0,1957.0,1999.0,Sulphur Cr
20286,1987,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,68.0,1957.0,1999.0,Sulphur Cr
20287,1988,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,303.0,1957.0,1999.0,Sulphur Cr
20288,1989,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,22.0,1957.0,1999.0,Sulphur Cr
20289,1990,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,87.0,1957.0,1999.0,Sulphur Cr
20290,1991,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,108.0,1957.0,1999.0,Sulphur Cr
20291,1992,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,11.0,1957.0,1999.0,Sulphur Cr
20292,1993,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,132.0,1957.0,1999.0,Sulphur Cr
20293,1994,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,0.0,1957.0,1999.0,Sulphur Cr
20294,1995,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,2.0,1957.0,1999.0,Sulphur Cr
20295,1996,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,28.0,1957.0,1999.0,Sulphur Cr
20296,1997,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,37.0,1957.0,1999.0,Sulphur Cr
20297,1998,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,102.0,1957.0,1999.0,Sulphur Cr
20298,1999,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,0.0,1957.0,1999.0,Sulphur Cr
20299,2000,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,11.0,1957.0,1999.0,Sulphur Cr
20300,2001,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,87.0,1957.0,1999.0,Sulphur Cr
20301,2002,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,201.0,1957.0,1999.0,Sulphur Cr
20302,2003,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,191.0,1957.0,1999.0,Sulphur Cr
20303,2004,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,15.0,1957.0,1999.0,Sulphur Cr
20304,2005,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,28.0,1957.0,1999.0,Sulphur Cr
20305,2006,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,54.0,1957.0,1999.0,Sulphur Cr
20306,2007,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,67.0,1957.0,1999.0,Sulphur Cr
20307,2008,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,126.0,1957.0,1999.0,Sulphur Cr
20308,2009,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,50.0,1957.0,1999.0,Sulphur Cr
20309,2010,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,113.0,1957.0,1999.0,Sulphur Cr
20310,2011,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,171.0,1957.0,1999.0,Sulphur Cr
20311,2012,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,41.0,1957.0,1999.0,Sulphur Cr
20312,1957,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork South Fork Salmon River,804.0,1958.0,1989.0,East Fork South Fork Salmon River
20313,1958,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork South Fork Salmon River,282.0,1958.0,1989.0,East Fork South Fork Salmon River
20314,1959,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork South Fork Salmon River,679.0,1958.0,1989.0,East Fork South Fork Salmon River
20315,1960,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork South Fork Salmon River,1183.0,1958.0,1989.0,East Fork South Fork Salmon River
20316,1961,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork South Fork Salmon River,478.0,1958.0,1989.0,East Fork South Fork Salmon River
20317,1962,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork South Fork Salmon River,760.0,1958.0,1989.0,East Fork South Fork Salmon River
20318,1963,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork South Fork Salmon River,684.0,1958.0,1989.0,East Fork South Fork Salmon River
20319,1964,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork South Fork Salmon River,797.0,1958.0,1989.0,East Fork South Fork Salmon River
20320,1965,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork South Fork Salmon River,298.0,1958.0,1989.0,East Fork South Fork Salmon River
20321,1966,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork South Fork Salmon River,284.0,1958.0,1989.0,East Fork South Fork Salmon River
20322,1967,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork South Fork Salmon River,737.0,1958.0,1989.0,East Fork South Fork Salmon River
20323,1968,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork South Fork Salmon River,328.0,1958.0,1989.0,East Fork South Fork Salmon River
20324,1969,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork South Fork Salmon River,702.0,1958.0,1989.0,East Fork South Fork Salmon River
20325,1970,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork South Fork Salmon River,335.0,1958.0,1989.0,East Fork South Fork Salmon River
20326,1971,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork South Fork Salmon River,471.0,1958.0,1989.0,East Fork South Fork Salmon River
20327,1972,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork South Fork Salmon River,566.0,1958.0,1989.0,East Fork South Fork Salmon River
20328,1973,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork South Fork Salmon River,698.0,1958.0,1989.0,East Fork South Fork Salmon River
20329,1974,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork South Fork Salmon River,275.0,1958.0,1989.0,East Fork South Fork Salmon River
20330,1975,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork South Fork Salmon River,178.0,1958.0,1989.0,East Fork South Fork Salmon River
20331,1976,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork South Fork Salmon River,176.0,1958.0,1989.0,East Fork South Fork Salmon River
20332,1977,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork South Fork Salmon River,208.0,1958.0,1989.0,East Fork South Fork Salmon River
20333,1978,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork South Fork Salmon River,291.0,1958.0,1989.0,East Fork South Fork Salmon River
20334,1979,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork South Fork Salmon River,92.0,1958.0,1989.0,East Fork South Fork Salmon River
20335,1980,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork South Fork Salmon River,62.0,1958.0,1989.0,East Fork South Fork Salmon River
20336,1981,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork South Fork Salmon River,116.0,1958.0,1989.0,East Fork South Fork Salmon River
20337,1982,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork South Fork Salmon River,95.0,1958.0,1989.0,East Fork South Fork Salmon River
20338,1983,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork South Fork Salmon River,162.0,1958.0,1989.0,East Fork South Fork Salmon River
20339,1984,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork South Fork Salmon River,44.0,1958.0,1989.0,East Fork South Fork Salmon River
20340,1985,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork South Fork Salmon River,194.0,1958.0,1989.0,East Fork South Fork Salmon River
20341,1986,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork South Fork Salmon River,136.0,1958.0,1989.0,East Fork South Fork Salmon River
20342,1987,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork South Fork Salmon River,185.0,1958.0,1989.0,East Fork South Fork Salmon River
20343,1988,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork South Fork Salmon River,353.0,1958.0,1989.0,East Fork South Fork Salmon River
20344,1989,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork South Fork Salmon River,109.0,1958.0,1989.0,East Fork South Fork Salmon River
20345,1990,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork South Fork Salmon River,143.0,1958.0,1989.0,East Fork South Fork Salmon River
20346,1991,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork South Fork Salmon River,164.0,1958.0,1989.0,East Fork South Fork Salmon River
20347,1992,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork South Fork Salmon River,196.0,1958.0,1989.0,East Fork South Fork Salmon River
20348,1993,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork South Fork Salmon River,365.0,1958.0,1989.0,East Fork South Fork Salmon River
20349,1994,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork South Fork Salmon River,51.0,1958.0,1989.0,East Fork South Fork Salmon River
20350,1995,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork South Fork Salmon River,23.0,1958.0,1989.0,East Fork South Fork Salmon River
20351,1996,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork South Fork Salmon River,60.0,1958.0,1989.0,East Fork South Fork Salmon River
20352,1997,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork South Fork Salmon River,243.0,1958.0,1989.0,East Fork South Fork Salmon River
20353,1998,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork South Fork Salmon River,125.0,1958.0,1989.0,East Fork South Fork Salmon River
20354,1999,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork South Fork Salmon River,55.0,1958.0,1989.0,East Fork South Fork Salmon River
20355,2000,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork South Fork Salmon River,125.0,1958.0,1989.0,East Fork South Fork Salmon River
20356,2001,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork South Fork Salmon River,1392.0,1958.0,1989.0,East Fork South Fork Salmon River
20357,2002,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork South Fork Salmon River,1067.0,1958.0,1989.0,East Fork South Fork Salmon River
20358,2003,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork South Fork Salmon River,747.0,1958.0,1989.0,East Fork South Fork Salmon River
20359,2004,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork South Fork Salmon River,352.0,1958.0,1989.0,East Fork South Fork Salmon River
20360,2005,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork South Fork Salmon River,160.0,1958.0,1989.0,East Fork South Fork Salmon River
20361,2006,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork South Fork Salmon River,156.0,1958.0,1989.0,East Fork South Fork Salmon River
20362,2007,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork South Fork Salmon River,360.0,1958.0,1989.0,East Fork South Fork Salmon River
20363,2008,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork South Fork Salmon River,595.0,1958.0,1989.0,East Fork South Fork Salmon River
20364,2009,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork South Fork Salmon River,821.0,1958.0,1989.0,East Fork South Fork Salmon River
20365,2010,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork South Fork Salmon River,1058.0,1958.0,1989.0,East Fork South Fork Salmon River
20366,2011,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork South Fork Salmon River,915.0,1958.0,1989.0,East Fork South Fork Salmon River
20367,2012,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork South Fork Salmon River,810.0,1958.0,1989.0,East Fork South Fork Salmon River
20368,1957,Chinook Salmon (Snake River Spring/Summer-run ESU) - Secesh River,870.0,1957.0,1990.0,Secesh R
20369,1958,Chinook Salmon (Snake River Spring/Summer-run ESU) - Secesh River,986.0,1957.0,1990.0,Secesh R
20370,1959,Chinook Salmon (Snake River Spring/Summer-run ESU) - Secesh River,630.0,1957.0,1990.0,Secesh R
20371,1960,Chinook Salmon (Snake River Spring/Summer-run ESU) - Secesh River,1320.0,1957.0,1990.0,Secesh R
20372,1961,Chinook Salmon (Snake River Spring/Summer-run ESU) - Secesh River,502.0,1957.0,1990.0,Secesh R
20373,1962,Chinook Salmon (Snake River Spring/Summer-run ESU) - Secesh River,740.0,1957.0,1990.0,Secesh R
20374,1963,Chinook Salmon (Snake River Spring/Summer-run ESU) - Secesh River,418.0,1957.0,1990.0,Secesh R
20375,1964,Chinook Salmon (Snake River Spring/Summer-run ESU) - Secesh River,661.0,1957.0,1990.0,Secesh R
20376,1965,Chinook Salmon (Snake River Spring/Summer-run ESU) - Secesh River,356.0,1957.0,1990.0,Secesh R
20377,1966,Chinook Salmon (Snake River Spring/Summer-run ESU) - Secesh River,511.0,1957.0,1990.0,Secesh R
20378,1967,Chinook Salmon (Snake River Spring/Summer-run ESU) - Secesh River,511.0,1957.0,1990.0,Secesh R
20379,1968,Chinook Salmon (Snake River Spring/Summer-run ESU) - Secesh River,211.0,1957.0,1990.0,Secesh R
20380,1969,Chinook Salmon (Snake River Spring/Summer-run ESU) - Secesh River,379.0,1957.0,1990.0,Secesh R
20381,1970,Chinook Salmon (Snake River Spring/Summer-run ESU) - Secesh River,231.0,1957.0,1990.0,Secesh R
20382,1971,Chinook Salmon (Snake River Spring/Summer-run ESU) - Secesh River,349.0,1957.0,1990.0,Secesh R
20383,1972,Chinook Salmon (Snake River Spring/Summer-run ESU) - Secesh River,324.0,1957.0,1990.0,Secesh R
20384,1973,Chinook Salmon (Snake River Spring/Summer-run ESU) - Secesh River,250.0,1957.0,1990.0,Secesh R
20385,1974,Chinook Salmon (Snake River Spring/Summer-run ESU) - Secesh River,74.0,1957.0,1990.0,Secesh R
20386,1975,Chinook Salmon (Snake River Spring/Summer-run ESU) - Secesh River,48.0,1957.0,1990.0,Secesh R
20387,1976,Chinook Salmon (Snake River Spring/Summer-run ESU) - Secesh River,63.0,1957.0,1990.0,Secesh R
20388,1977,Chinook Salmon (Snake River Spring/Summer-run ESU) - Secesh River,106.0,1957.0,1990.0,Secesh R
20389,1978,Chinook Salmon (Snake River Spring/Summer-run ESU) - Secesh River,333.0,1957.0,1990.0,Secesh R
20390,1979,Chinook Salmon (Snake River Spring/Summer-run ESU) - Secesh River,72.0,1957.0,1990.0,Secesh R
20391,1980,Chinook Salmon (Snake River Spring/Summer-run ESU) - Secesh River,72.0,1957.0,1990.0,Secesh R
20392,1981,Chinook Salmon (Snake River Spring/Summer-run ESU) - Secesh River,194.0,1957.0,1990.0,Secesh R
20393,1982,Chinook Salmon (Snake River Spring/Summer-run ESU) - Secesh River,238.0,1957.0,1990.0,Secesh R
20394,1983,Chinook Salmon (Snake River Spring/Summer-run ESU) - Secesh River,358.0,1957.0,1990.0,Secesh R
20395,1984,Chinook Salmon (Snake River Spring/Summer-run ESU) - Secesh River,156.0,1957.0,1990.0,Secesh R
20396,1985,Chinook Salmon (Snake River Spring/Summer-run ESU) - Secesh River,384.0,1957.0,1990.0,Secesh R
20397,1986,Chinook Salmon (Snake River Spring/Summer-run ESU) - Secesh River,306.0,1957.0,1990.0,Secesh R
20398,1987,Chinook Salmon (Snake River Spring/Summer-run ESU) - Secesh River,321.0,1957.0,1990.0,Secesh R
20399,1988,Chinook Salmon (Snake River Spring/Summer-run ESU) - Secesh River,412.0,1957.0,1990.0,Secesh R
20400,1989,Chinook Salmon (Snake River Spring/Summer-run ESU) - Secesh River,260.0,1957.0,1990.0,Secesh R
20401,1990,Chinook Salmon (Snake River Spring/Summer-run ESU) - Secesh River,146.0,1957.0,1990.0,Secesh R
20402,1991,Chinook Salmon (Snake River Spring/Summer-run ESU) - Secesh River,298.0,1957.0,1990.0,Secesh R
20403,1992,Chinook Salmon (Snake River Spring/Summer-run ESU) - Secesh River,333.0,1957.0,1990.0,Secesh R
20404,1993,Chinook Salmon (Snake River Spring/Summer-run ESU) - Secesh River,346.0,1957.0,1990.0,Secesh R
20405,1994,Chinook Salmon (Snake River Spring/Summer-run ESU) - Secesh River,101.0,1957.0,1990.0,Secesh R
20406,1995,Chinook Salmon (Snake River Spring/Summer-run ESU) - Secesh River,71.0,1957.0,1990.0,Secesh R
20407,1996,Chinook Salmon (Snake River Spring/Summer-run ESU) - Secesh River,177.0,1957.0,1990.0,Secesh R
20408,1997,Chinook Salmon (Snake River Spring/Summer-run ESU) - Secesh River,349.0,1957.0,1990.0,Secesh R
20409,1998,Chinook Salmon (Snake River Spring/Summer-run ESU) - Secesh River,110.0,1957.0,1990.0,Secesh R
20410,1999,Chinook Salmon (Snake River Spring/Summer-run ESU) - Secesh River,189.0,1957.0,1990.0,Secesh R
20411,2000,Chinook Salmon (Snake River Spring/Summer-run ESU) - Secesh River,518.0,1957.0,1990.0,Secesh R
20412,2001,Chinook Salmon (Snake River Spring/Summer-run ESU) - Secesh River,1358.0,1957.0,1990.0,Secesh R
20413,2002,Chinook Salmon (Snake River Spring/Summer-run ESU) - Secesh River,1030.0,1957.0,1990.0,Secesh R
