Brood_Year,Nwr_Population_Name,Number_Of_Spawners,Start_Year,End_Year,Effective_Catch,Fracwild,Spawners_Prev_Yr,Eff_Catch_Prev_Yr,Fracwild_Prev_Yr,Spawners_Two_Yrs_Prior,Eff_Catch_Two_Yrs_Prior,Fracwild_Two_Yrs_Prior
1986,Chinook Salmon (Puget Sound ESU) - Skokomish River late run,2975.0,1968.0,2010.0,8404.0,0.44,3184.0,8261.0,0.44,1636.0,6007.0,0.44
1987,Chinook Salmon (Puget Sound ESU) - Skokomish River late run,2410.0,1968.0,2010.0,5172.0,0.44,2975.0,8404.0,0.44,3184.0,8261.0,0.44
1988,Chinook Salmon (Puget Sound ESU) - Skokomish River late run,2687.0,1968.0,2010.0,14503.0,0.81,2410.0,5172.0,0.44,2975.0,8404.0,0.44
1989,Chinook Salmon (Puget Sound ESU) - Skokomish River late run,1384.0,1968.0,2010.0,8650.0,0.48,2687.0,14503.0,0.81,2410.0,5172.0,0.44
1990,Chinook Salmon (Puget Sound ESU) - Skokomish River late run,726.0,1968.0,2010.0,3435.0,0.44,1384.0,8650.0,0.48,2687.0,14503.0,0.81
1991,Chinook Salmon (Puget Sound ESU) - Skokomish River late run,1892.0,1968.0,2010.0,6918.0,0.44,726.0,3435.0,0.44,1384.0,8650.0,0.48
1992,Chinook Salmon (Puget Sound ESU) - Skokomish River late run,905.0,1968.0,2010.0,4177.0,0.44,1892.0,6918.0,0.44,726.0,3435.0,0.44
1993,Chinook Salmon (Puget Sound ESU) - Skokomish River late run,1096.0,1968.0,2010.0,6385.0,0.74,905.0,4177.0,0.44,1892.0,6918.0,0.44
1994,Chinook Salmon (Puget Sound ESU) - Skokomish River late run,733.0,1968.0,2010.0,524.0,0.55,1096.0,6385.0,0.74,905.0,4177.0,0.44
1995,Chinook Salmon (Puget Sound ESU) - Skokomish River late run,1486.0,1968.0,2010.0,524.0,0.44,733.0,524.0,0.55,1096.0,6385.0,0.74
1996,Chinook Salmon (Puget Sound ESU) - Skokomish River late run,1037.0,1968.0,2010.0,378.0,0.44,1486.0,524.0,0.44,733.0,524.0,0.55
1997,Chinook Salmon (Puget Sound ESU) - Skokomish River late run,549.0,1968.0,2010.0,170.0,0.44,1037.0,378.0,0.44,1486.0,524.0,0.44
1998,Chinook Salmon (Puget Sound ESU) - Skokomish River late run,1936.0,1968.0,2010.0,159.0,0.46,549.0,170.0,0.44,1037.0,378.0,0.44
1999,Chinook Salmon (Puget Sound ESU) - Skokomish River late run,1740.0,1968.0,2010.0,161.0,0.23,1936.0,159.0,0.46,549.0,170.0,0.44
2000,Chinook Salmon (Puget Sound ESU) - Skokomish River late run,1094.0,1968.0,2010.0,555.0,0.23,1740.0,161.0,0.23,1936.0,159.0,0.46
2001,Chinook Salmon (Puget Sound ESU) - Skokomish River late run,1941.0,1968.0,2010.0,125.0,0.05,1094.0,555.0,0.23,1740.0,161.0,0.23
2002,Chinook Salmon (Puget Sound ESU) - Skokomish River late run,1500.0,1968.0,2010.0,2840.0,0.93,1941.0,125.0,0.05,1094.0,555.0,0.23
2003,Chinook Salmon (Puget Sound ESU) - Skokomish River late run,1125.0,1968.0,2010.0,1077.0,0.76,1500.0,2840.0,0.93,1941.0,125.0,0.05
2004,Chinook Salmon (Puget Sound ESU) - Skokomish River late run,2441.0,1968.0,2010.0,439.0,0.31,1125.0,1077.0,0.76,1500.0,2840.0,0.93
2005,Chinook Salmon (Puget Sound ESU) - Skokomish River late run,2049.0,1968.0,2010.0,225.0,0.21,2441.0,439.0,0.31,1125.0,1077.0,0.76
2006,Chinook Salmon (Puget Sound ESU) - Skokomish River late run,1400.0,1968.0,2010.0,417.0,0.41,2049.0,225.0,0.21,2441.0,439.0,0.31
2007,Chinook Salmon (Puget Sound ESU) - Skokomish River late run,641.0,1968.0,2010.0,563.0,0.79,1400.0,417.0,0.41,2049.0,225.0,0.21
2008,Chinook Salmon (Puget Sound ESU) - Skokomish River late run,1351.0,1968.0,2010.0,378.0,0.45,641.0,563.0,0.79,1400.0,417.0,0.41
2009,Chinook Salmon (Puget Sound ESU) - Skokomish River late run,1126.0,1968.0,2010.0,293.0,0.38,1351.0,378.0,0.45,641.0,563.0,0.79
2010,Chinook Salmon (Puget Sound ESU) - Skokomish River late run,1395.0,1968.0,2010.0,218.0,0.3,1126.0,293.0,0.38,1351.0,378.0,0.45
1986,Chinook Salmon (Puget Sound ESU) - Lower/North Fork/Middle Fork Nooksack early run,226.0,1984.0,2010.0,175.0,0.81,1395.0,218.0,0.3,1126.0,293.0,0.38
1987,Chinook Salmon (Puget Sound ESU) - Lower/North Fork/Middle Fork Nooksack early run,181.0,1984.0,2010.0,273.0,0.75,226.0,175.0,0.81,1395.0,218.0,0.3
1988,Chinook Salmon (Puget Sound ESU) - Lower/North Fork/Middle Fork Nooksack early run,452.0,1984.0,2010.0,386.0,0.66,181.0,273.0,0.75,226.0,175.0,0.81
1989,Chinook Salmon (Puget Sound ESU) - Lower/North Fork/Middle Fork Nooksack early run,301.0,1984.0,2010.0,276.0,0.72,452.0,386.0,0.66,181.0,273.0,0.75
1990,Chinook Salmon (Puget Sound ESU) - Lower/North Fork/Middle Fork Nooksack early run,10.0,1984.0,2010.0,5.0,0.42,301.0,276.0,0.72,452.0,386.0,0.66
1991,Chinook Salmon (Puget Sound ESU) - Lower/North Fork/Middle Fork Nooksack early run,108.0,1984.0,2010.0,83.0,0.73,10.0,5.0,0.42,301.0,276.0,0.72
1992,Chinook Salmon (Puget Sound ESU) - Lower/North Fork/Middle Fork Nooksack early run,498.0,1984.0,2010.0,290.0,0.67,108.0,83.0,0.73,10.0,5.0,0.42
1993,Chinook Salmon (Puget Sound ESU) - Lower/North Fork/Middle Fork Nooksack early run,446.0,1984.0,2010.0,268.0,0.41,498.0,290.0,0.67,108.0,83.0,0.73
1994,Chinook Salmon (Puget Sound ESU) - Lower/North Fork/Middle Fork Nooksack early run,46.0,1984.0,2010.0,25.0,0.42,446.0,268.0,0.41,498.0,290.0,0.67
1995,Chinook Salmon (Puget Sound ESU) - Lower/North Fork/Middle Fork Nooksack early run,235.0,1984.0,2010.0,122.0,0.74,46.0,25.0,0.42,446.0,268.0,0.41
1996,Chinook Salmon (Puget Sound ESU) - Lower/North Fork/Middle Fork Nooksack early run,536.0,1984.0,2010.0,127.0,0.39,235.0,122.0,0.74,46.0,25.0,0.42
1997,Chinook Salmon (Puget Sound ESU) - Lower/North Fork/Middle Fork Nooksack early run,621.0,1984.0,2010.0,69.0,0.12,536.0,127.0,0.39,235.0,122.0,0.74
1998,Chinook Salmon (Puget Sound ESU) - Lower/North Fork/Middle Fork Nooksack early run,376.0,1984.0,2010.0,21.0,0.1,621.0,69.0,0.12,536.0,127.0,0.39
1999,Chinook Salmon (Puget Sound ESU) - Lower/North Fork/Middle Fork Nooksack early run,834.0,1984.0,2010.0,32.0,0.1,376.0,21.0,0.1,621.0,69.0,0.12
2000,Chinook Salmon (Puget Sound ESU) - Lower/North Fork/Middle Fork Nooksack early run,1372.0,1984.0,2010.0,102.0,0.12,834.0,32.0,0.1,376.0,21.0,0.1
2001,Chinook Salmon (Puget Sound ESU) - Lower/North Fork/Middle Fork Nooksack early run,4057.0,1984.0,2010.0,94.0,0.07,1372.0,102.0,0.12,834.0,32.0,0.1
2002,Chinook Salmon (Puget Sound ESU) - Lower/North Fork/Middle Fork Nooksack early run,7473.0,1984.0,2010.0,110.0,0.03,4057.0,94.0,0.07,1372.0,102.0,0.12
2003,Chinook Salmon (Puget Sound ESU) - Lower/North Fork/Middle Fork Nooksack early run,3459.0,1984.0,2010.0,102.0,0.06,7473.0,110.0,0.03,4057.0,94.0,0.07
2004,Chinook Salmon (Puget Sound ESU) - Lower/North Fork/Middle Fork Nooksack early run,3527.0,1984.0,2010.0,286.0,0.09,3459.0,102.0,0.06,7473.0,110.0,0.03
2005,Chinook Salmon (Puget Sound ESU) - Lower/North Fork/Middle Fork Nooksack early run,3156.0,1984.0,2010.0,100.0,0.07,3527.0,286.0,0.09,3459.0,102.0,0.06
2006,Chinook Salmon (Puget Sound ESU) - Lower/North Fork/Middle Fork Nooksack early run,1191.0,1984.0,2010.0,233.0,0.23,3156.0,100.0,0.07,3527.0,286.0,0.09
2007,Chinook Salmon (Puget Sound ESU) - Lower/North Fork/Middle Fork Nooksack early run,1446.0,1984.0,2010.0,346.0,0.23,1191.0,233.0,0.23,3156.0,100.0,0.07
2008,Chinook Salmon (Puget Sound ESU) - Lower/North Fork/Middle Fork Nooksack early run,1272.0,1984.0,2010.0,301.0,0.24,1446.0,346.0,0.23,1191.0,233.0,0.23
2009,Chinook Salmon (Puget Sound ESU) - Lower/North Fork/Middle Fork Nooksack early run,1915.0,1984.0,2010.0,105.0,0.14,1272.0,301.0,0.24,1446.0,346.0,0.23
2010,Chinook Salmon (Puget Sound ESU) - Lower/North Fork/Middle Fork Nooksack early run,2054.0,1984.0,2010.0,89.0,0.1,1915.0,105.0,0.14,1272.0,301.0,0.24
1986,Chinook Salmon (Puget Sound ESU) - South Fork Nooksack River early run,170.0,1984.0,2010.0,166.0,0.9,2054.0,89.0,0.1,1915.0,105.0,0.14
1987,Chinook Salmon (Puget Sound ESU) - South Fork Nooksack River early run,248.0,1984.0,2010.0,393.0,0.9,170.0,166.0,0.9,2054.0,89.0,0.1
1988,Chinook Salmon (Puget Sound ESU) - South Fork Nooksack River early run,233.0,1984.0,2010.0,233.0,0.8,248.0,393.0,0.9,170.0,166.0,0.9
1989,Chinook Salmon (Puget Sound ESU) - South Fork Nooksack River early run,606.0,1984.0,2010.0,709.0,0.96,233.0,233.0,0.8,248.0,393.0,0.9
1990,Chinook Salmon (Puget Sound ESU) - South Fork Nooksack River early run,142.0,1984.0,2010.0,181.0,0.96,606.0,709.0,0.96,233.0,233.0,0.8
1991,Chinook Salmon (Puget Sound ESU) - South Fork Nooksack River early run,365.0,1984.0,2010.0,485.0,0.98,142.0,181.0,0.96,606.0,709.0,0.96
1992,Chinook Salmon (Puget Sound ESU) - South Fork Nooksack River early run,103.0,1984.0,2010.0,52.0,0.45,365.0,485.0,0.98,142.0,181.0,0.96
1993,Chinook Salmon (Puget Sound ESU) - South Fork Nooksack River early run,235.0,1984.0,2010.0,211.0,0.68,103.0,52.0,0.45,365.0,485.0,0.98
1994,Chinook Salmon (Puget Sound ESU) - South Fork Nooksack River early run,118.0,1984.0,2010.0,99.0,0.74,235.0,211.0,0.68,103.0,52.0,0.45
1995,Chinook Salmon (Puget Sound ESU) - South Fork Nooksack River early run,290.0,1984.0,2010.0,150.0,0.85,118.0,99.0,0.74,235.0,211.0,0.68
1996,Chinook Salmon (Puget Sound ESU) - South Fork Nooksack River early run,203.0,1984.0,2010.0,95.0,0.71,290.0,150.0,0.85,118.0,99.0,0.74
1997,Chinook Salmon (Puget Sound ESU) - South Fork Nooksack River early run,180.0,1984.0,2010.0,77.0,0.48,203.0,95.0,0.71,290.0,150.0,0.85
1998,Chinook Salmon (Puget Sound ESU) - South Fork Nooksack River early run,157.0,1984.0,2010.0,46.0,0.55,180.0,77.0,0.48,203.0,95.0,0.71
1999,Chinook Salmon (Puget Sound ESU) - South Fork Nooksack River early run,288.0,1984.0,2010.0,66.0,0.55,157.0,46.0,0.55,180.0,77.0,0.48
2000,Chinook Salmon (Puget Sound ESU) - South Fork Nooksack River early run,373.0,1984.0,2010.0,208.0,0.76,288.0,66.0,0.55,157.0,46.0,0.55
2001,Chinook Salmon (Puget Sound ESU) - South Fork Nooksack River early run,420.0,1984.0,2010.0,114.0,0.65,373.0,208.0,0.76,288.0,66.0,0.55
2002,Chinook Salmon (Puget Sound ESU) - South Fork Nooksack River early run,625.0,1984.0,2010.0,147.0,0.46,420.0,114.0,0.65,373.0,208.0,0.76
2003,Chinook Salmon (Puget Sound ESU) - South Fork Nooksack River early run,591.0,1984.0,2010.0,125.0,0.37,625.0,147.0,0.46,420.0,114.0,0.65
2004,Chinook Salmon (Puget Sound ESU) - South Fork Nooksack River early run,172.0,1984.0,2010.0,134.0,0.85,591.0,125.0,0.37,625.0,147.0,0.46
2005,Chinook Salmon (Puget Sound ESU) - South Fork Nooksack River early run,233.0,1984.0,2010.0,60.0,0.56,172.0,134.0,0.85,591.0,125.0,0.37
2006,Chinook Salmon (Puget Sound ESU) - South Fork Nooksack River early run,532.0,1984.0,2010.0,324.0,0.67,233.0,60.0,0.56,172.0,134.0,0.85
2007,Chinook Salmon (Puget Sound ESU) - South Fork Nooksack River early run,348.0,1984.0,2010.0,202.0,0.58,532.0,324.0,0.67,233.0,60.0,0.56
2008,Chinook Salmon (Puget Sound ESU) - South Fork Nooksack River early run,447.0,1984.0,2010.0,300.0,0.7,348.0,202.0,0.58,532.0,324.0,0.67
2009,Chinook Salmon (Puget Sound ESU) - South Fork Nooksack River early run,456.0,1984.0,2010.0,121.0,0.64,447.0,300.0,0.7,348.0,202.0,0.58
2010,Chinook Salmon (Puget Sound ESU) - South Fork Nooksack River early run,548.0,1984.0,2010.0,88.0,0.36,456.0,121.0,0.64,447.0,300.0,0.7
1988,Chinook Salmon (Puget Sound ESU) - Dungeness River summer run,335.0,1986.0,2010.0,129.0,0.18,548.0,88.0,0.36,456.0,121.0,0.64
1989,Chinook Salmon (Puget Sound ESU) - Dungeness River summer run,88.0,1986.0,2010.0,42.0,0.18,335.0,129.0,0.18,548.0,88.0,0.36
1990,Chinook Salmon (Puget Sound ESU) - Dungeness River summer run,310.0,1986.0,2010.0,59.0,0.18,88.0,42.0,0.18,335.0,129.0,0.18
1991,Chinook Salmon (Puget Sound ESU) - Dungeness River summer run,163.0,1986.0,2010.0,53.0,0.18,310.0,59.0,0.18,88.0,42.0,0.18
1992,Chinook Salmon (Puget Sound ESU) - Dungeness River summer run,153.0,1986.0,2010.0,168.0,0.18,163.0,53.0,0.18,310.0,59.0,0.18
1993,Chinook Salmon (Puget Sound ESU) - Dungeness River summer run,43.0,1986.0,2010.0,36.0,0.18,153.0,168.0,0.18,163.0,53.0,0.18
1994,Chinook Salmon (Puget Sound ESU) - Dungeness River summer run,65.0,1986.0,2010.0,21.0,0.18,43.0,36.0,0.18,153.0,168.0,0.18
1995,Chinook Salmon (Puget Sound ESU) - Dungeness River summer run,163.0,1986.0,2010.0,11.0,0.18,65.0,21.0,0.18,43.0,36.0,0.18
1996,Chinook Salmon (Puget Sound ESU) - Dungeness River summer run,183.0,1986.0,2010.0,12.0,0.18,163.0,11.0,0.18,65.0,21.0,0.18
1997,Chinook Salmon (Puget Sound ESU) - Dungeness River summer run,50.0,1986.0,2010.0,3.0,0.18,183.0,12.0,0.18,163.0,11.0,0.18
1998,Chinook Salmon (Puget Sound ESU) - Dungeness River summer run,110.0,1986.0,2010.0,5.0,0.18,50.0,3.0,0.18,183.0,12.0,0.18
1999,Chinook Salmon (Puget Sound ESU) - Dungeness River summer run,75.0,1986.0,2010.0,4.0,0.18,110.0,5.0,0.18,50.0,3.0,0.18
2000,Chinook Salmon (Puget Sound ESU) - Dungeness River summer run,218.0,1986.0,2010.0,9.0,0.18,75.0,4.0,0.18,110.0,5.0,0.18
2001,Chinook Salmon (Puget Sound ESU) - Dungeness River summer run,453.0,1986.0,2010.0,6.0,0.04,218.0,9.0,0.18,75.0,4.0,0.18
2002,Chinook Salmon (Puget Sound ESU) - Dungeness River summer run,633.0,1986.0,2010.0,48.0,0.18,453.0,6.0,0.04,218.0,9.0,0.18
2003,Chinook Salmon (Puget Sound ESU) - Dungeness River summer run,640.0,1986.0,2010.0,75.0,0.19,633.0,48.0,0.18,453.0,6.0,0.04
2004,Chinook Salmon (Puget Sound ESU) - Dungeness River summer run,953.0,1986.0,2010.0,73.0,0.2,640.0,75.0,0.19,633.0,48.0,0.18
2005,Chinook Salmon (Puget Sound ESU) - Dungeness River summer run,955.0,1986.0,2010.0,202.0,0.32,953.0,73.0,0.2,640.0,75.0,0.19
2006,Chinook Salmon (Puget Sound ESU) - Dungeness River summer run,1405.0,1986.0,2010.0,631.0,0.21,955.0,202.0,0.32,953.0,73.0,0.2
2007,Chinook Salmon (Puget Sound ESU) - Dungeness River summer run,305.0,1986.0,2010.0,133.0,0.48,1405.0,631.0,0.21,955.0,202.0,0.32
2008,Chinook Salmon (Puget Sound ESU) - Dungeness River summer run,140.0,1986.0,2010.0,311.0,0.61,305.0,133.0,0.48,1405.0,631.0,0.21
2009,Chinook Salmon (Puget Sound ESU) - Dungeness River summer run,220.0,1986.0,2010.0,238.0,0.43,140.0,311.0,0.61,305.0,133.0,0.48
2010,Chinook Salmon (Puget Sound ESU) - Dungeness River summer run,345.0,1986.0,2010.0,49.0,0.22,220.0,238.0,0.43,140.0,311.0,0.61
1988,Chinook Salmon (Puget Sound ESU) - Elwha River early late run,5309.0,1986.0,2010.0,5331.0,0.48,345.0,49.0,0.22,220.0,238.0,0.43
1989,Chinook Salmon (Puget Sound ESU) - Elwha River early late run,3059.0,1986.0,2010.0,2364.0,0.48,5309.0,5331.0,0.48,345.0,49.0,0.22
1990,Chinook Salmon (Puget Sound ESU) - Elwha River early late run,1655.0,1986.0,2010.0,1155.0,0.46,3059.0,2364.0,0.48,5309.0,5331.0,0.48
1991,Chinook Salmon (Puget Sound ESU) - Elwha River early late run,1474.0,1986.0,2010.0,4272.0,0.63,1655.0,1155.0,0.46,3059.0,2364.0,0.48
1992,Chinook Salmon (Puget Sound ESU) - Elwha River early late run,485.0,1986.0,2010.0,1292.0,0.73,1474.0,4272.0,0.63,1655.0,1155.0,0.46
1993,Chinook Salmon (Puget Sound ESU) - Elwha River early late run,636.0,1986.0,2010.0,3183.0,0.69,485.0,1292.0,0.73,1474.0,4272.0,0.63
1994,Chinook Salmon (Puget Sound ESU) - Elwha River early late run,164.0,1986.0,2010.0,253.0,0.73,636.0,3183.0,0.69,485.0,1292.0,0.73
1995,Chinook Salmon (Puget Sound ESU) - Elwha River early late run,540.0,1986.0,2010.0,189.0,0.5,164.0,253.0,0.73,636.0,3183.0,0.69
1996,Chinook Salmon (Puget Sound ESU) - Elwha River early late run,374.0,1986.0,2010.0,168.0,0.44,540.0,189.0,0.5,164.0,253.0,0.73
1997,Chinook Salmon (Puget Sound ESU) - Elwha River early late run,1578.0,1986.0,2010.0,212.0,0.46,374.0,168.0,0.44,540.0,189.0,0.5
1998,Chinook Salmon (Puget Sound ESU) - Elwha River early late run,724.0,1986.0,2010.0,88.0,0.14,1578.0,212.0,0.46,374.0,168.0,0.44
1999,Chinook Salmon (Puget Sound ESU) - Elwha River early late run,927.0,1986.0,2010.0,146.0,0.49,724.0,88.0,0.14,1578.0,212.0,0.46
2000,Chinook Salmon (Puget Sound ESU) - Elwha River early late run,725.0,1986.0,2010.0,129.0,0.25,927.0,146.0,0.49,724.0,88.0,0.14
2001,Chinook Salmon (Puget Sound ESU) - Elwha River early late run,665.0,1986.0,2010.0,483.0,0.69,725.0,129.0,0.25,927.0,146.0,0.49
2002,Chinook Salmon (Puget Sound ESU) - Elwha River early late run,888.0,1986.0,2010.0,337.0,0.38,665.0,483.0,0.69,725.0,129.0,0.25
2003,Chinook Salmon (Puget Sound ESU) - Elwha River early late run,471.0,1986.0,2010.0,209.0,0.73,888.0,337.0,0.38,665.0,483.0,0.69
2004,Chinook Salmon (Puget Sound ESU) - Elwha River early late run,928.0,1986.0,2010.0,660.0,0.64,471.0,209.0,0.73,888.0,337.0,0.38
2005,Chinook Salmon (Puget Sound ESU) - Elwha River early late run,748.0,1986.0,2010.0,1877.0,0.49,928.0,660.0,0.64,471.0,209.0,0.73
2006,Chinook Salmon (Puget Sound ESU) - Elwha River early late run,483.0,1986.0,2010.0,583.0,0.41,748.0,1877.0,0.49,928.0,660.0,0.64
2007,Chinook Salmon (Puget Sound ESU) - Elwha River early late run,428.0,1986.0,2010.0,256.0,0.25,483.0,583.0,0.41,748.0,1877.0,0.49
2008,Chinook Salmon (Puget Sound ESU) - Elwha River early late run,527.0,1986.0,2010.0,187.0,0.29,428.0,256.0,0.25,483.0,583.0,0.41
2009,Chinook Salmon (Puget Sound ESU) - Elwha River early late run,920.0,1986.0,2010.0,115.0,0.24,527.0,187.0,0.29,428.0,256.0,0.25
2010,Chinook Salmon (Puget Sound ESU) - Elwha River early late run,564.0,1986.0,2010.0,10.0,0.08,920.0,115.0,0.24,527.0,187.0,0.29
1967,Chinook Salmon (Puget Sound ESU) - Cedar River late run,1343.0,1965.0,2010.0,4158.0,0.82,564.0,10.0,0.08,920.0,115.0,0.24
1968,Chinook Salmon (Puget Sound ESU) - Cedar River late run,1433.0,1965.0,2010.0,4650.0,0.82,1343.0,4158.0,0.82,564.0,10.0,0.08
1969,Chinook Salmon (Puget Sound ESU) - Cedar River late run,500.0,1965.0,2010.0,1613.0,0.82,1433.0,4650.0,0.82,1343.0,4158.0,0.82
1970,Chinook Salmon (Puget Sound ESU) - Cedar River late run,1746.0,1965.0,2010.0,4812.0,0.89,500.0,1613.0,0.82,1433.0,4650.0,0.82
1971,Chinook Salmon (Puget Sound ESU) - Cedar River late run,505.0,1965.0,2010.0,1567.0,0.72,1746.0,4812.0,0.89,500.0,1613.0,0.82
1972,Chinook Salmon (Puget Sound ESU) - Cedar River late run,452.0,1965.0,2010.0,1007.0,0.72,505.0,1567.0,0.72,1746.0,4812.0,0.89
1973,Chinook Salmon (Puget Sound ESU) - Cedar River late run,1040.0,1965.0,2010.0,2864.0,0.91,452.0,1007.0,0.72,505.0,1567.0,0.72
1974,Chinook Salmon (Puget Sound ESU) - Cedar River late run,598.0,1965.0,2010.0,1992.0,0.87,1040.0,2864.0,0.91,452.0,1007.0,0.72
1975,Chinook Salmon (Puget Sound ESU) - Cedar River late run,657.0,1965.0,2010.0,1640.0,0.77,598.0,1992.0,0.87,1040.0,2864.0,0.91
1976,Chinook Salmon (Puget Sound ESU) - Cedar River late run,469.0,1965.0,2010.0,1620.0,0.71,657.0,1640.0,0.77,598.0,1992.0,0.87
1977,Chinook Salmon (Puget Sound ESU) - Cedar River late run,688.0,1965.0,2010.0,1946.0,0.86,469.0,1620.0,0.71,657.0,1640.0,0.77
1978,Chinook Salmon (Puget Sound ESU) - Cedar River late run,967.0,1965.0,2010.0,3268.0,0.94,688.0,1946.0,0.86,469.0,1620.0,0.71
1979,Chinook Salmon (Puget Sound ESU) - Cedar River late run,1268.0,1965.0,2010.0,3642.0,0.89,967.0,3268.0,0.94,688.0,1946.0,0.86
1980,Chinook Salmon (Puget Sound ESU) - Cedar River late run,1400.0,1965.0,2010.0,5273.0,0.9,1268.0,3642.0,0.89,967.0,3268.0,0.94
1981,Chinook Salmon (Puget Sound ESU) - Cedar River late run,668.0,1965.0,2010.0,2451.0,0.79,1400.0,5273.0,0.9,1268.0,3642.0,0.89
1982,Chinook Salmon (Puget Sound ESU) - Cedar River late run,786.0,1965.0,2010.0,2595.0,0.79,668.0,2451.0,0.79,1400.0,5273.0,0.9
1983,Chinook Salmon (Puget Sound ESU) - Cedar River late run,849.0,1965.0,2010.0,3633.0,0.81,786.0,2595.0,0.79,668.0,2451.0,0.79
1984,Chinook Salmon (Puget Sound ESU) - Cedar River late run,912.0,1965.0,2010.0,4438.0,0.91,849.0,3633.0,0.81,786.0,2595.0,0.79
1985,Chinook Salmon (Puget Sound ESU) - Cedar River late run,832.0,1965.0,2010.0,4570.0,0.91,912.0,4438.0,0.91,849.0,3633.0,0.81
1986,Chinook Salmon (Puget Sound ESU) - Cedar River late run,980.0,1965.0,2010.0,2819.0,0.92,832.0,4570.0,0.91,912.0,4438.0,0.91
1987,Chinook Salmon (Puget Sound ESU) - Cedar River late run,1561.0,1965.0,2010.0,2536.0,0.96,980.0,2819.0,0.92,832.0,4570.0,0.91
1988,Chinook Salmon (Puget Sound ESU) - Cedar River late run,598.0,1965.0,2010.0,1260.0,0.94,1561.0,2536.0,0.96,980.0,2819.0,0.92
1989,Chinook Salmon (Puget Sound ESU) - Cedar River late run,559.0,1965.0,2010.0,1087.0,0.86,598.0,1260.0,0.94,1561.0,2536.0,0.96
1990,Chinook Salmon (Puget Sound ESU) - Cedar River late run,521.0,1965.0,2010.0,1646.0,0.76,559.0,1087.0,0.86,598.0,1260.0,0.94
1991,Chinook Salmon (Puget Sound ESU) - Cedar River late run,510.0,1965.0,2010.0,1444.0,0.93,521.0,1646.0,0.76,559.0,1087.0,0.86
1992,Chinook Salmon (Puget Sound ESU) - Cedar River late run,531.0,1965.0,2010.0,2232.0,0.95,510.0,1444.0,0.93,521.0,1646.0,0.76
1993,Chinook Salmon (Puget Sound ESU) - Cedar River late run,189.0,1965.0,2010.0,544.0,0.52,531.0,2232.0,0.95,510.0,1444.0,0.93
1994,Chinook Salmon (Puget Sound ESU) - Cedar River late run,466.0,1965.0,2010.0,315.0,0.81,189.0,544.0,0.52,531.0,2232.0,0.95
1995,Chinook Salmon (Puget Sound ESU) - Cedar River late run,689.0,1965.0,2010.0,660.0,0.92,466.0,315.0,0.81,189.0,544.0,0.52
1996,Chinook Salmon (Puget Sound ESU) - Cedar River late run,320.0,1965.0,2010.0,343.0,0.85,689.0,660.0,0.92,466.0,315.0,0.81
1997,Chinook Salmon (Puget Sound ESU) - Cedar River late run,243.0,1965.0,2010.0,66.0,0.5,320.0,343.0,0.85,689.0,660.0,0.92
1998,Chinook Salmon (Puget Sound ESU) - Cedar River late run,433.0,1965.0,2010.0,136.0,0.63,243.0,66.0,0.5,320.0,343.0,0.85
1999,Chinook Salmon (Puget Sound ESU) - Cedar River late run,274.0,1965.0,2010.0,160.0,0.68,433.0,136.0,0.63,243.0,66.0,0.5
2000,Chinook Salmon (Puget Sound ESU) - Cedar River late run,126.0,1965.0,2010.0,52.0,0.7,274.0,160.0,0.68,433.0,136.0,0.63
2001,Chinook Salmon (Puget Sound ESU) - Cedar River late run,836.0,1965.0,2010.0,794.0,0.72,126.0,52.0,0.7,274.0,160.0,0.68
2002,Chinook Salmon (Puget Sound ESU) - Cedar River late run,389.0,1965.0,2010.0,299.0,0.6,836.0,794.0,0.72,126.0,52.0,0.7
2003,Chinook Salmon (Puget Sound ESU) - Cedar River late run,571.0,1965.0,2010.0,349.0,0.61,389.0,299.0,0.6,836.0,794.0,0.72
2004,Chinook Salmon (Puget Sound ESU) - Cedar River late run,601.0,1965.0,2010.0,443.0,0.66,571.0,349.0,0.61,389.0,299.0,0.6
2005,Chinook Salmon (Puget Sound ESU) - Cedar River late run,542.0,1965.0,2010.0,212.0,0.69,601.0,443.0,0.66,571.0,349.0,0.61
2006,Chinook Salmon (Puget Sound ESU) - Cedar River late run,1114.0,1965.0,2010.0,571.0,0.81,542.0,212.0,0.69,601.0,443.0,0.66
2007,Chinook Salmon (Puget Sound ESU) - Cedar River late run,1766.0,1965.0,2010.0,1665.0,0.9,1114.0,571.0,0.81,542.0,212.0,0.69
2008,Chinook Salmon (Puget Sound ESU) - Cedar River late run,802.0,1965.0,2010.0,965.0,0.91,1766.0,1665.0,0.9,1114.0,571.0,0.81
2009,Chinook Salmon (Puget Sound ESU) - Cedar River late run,758.0,1965.0,2010.0,251.0,0.82,802.0,965.0,0.91,1766.0,1665.0,0.9
2010,Chinook Salmon (Puget Sound ESU) - Cedar River late run,683.0,1965.0,2010.0,204.0,0.77,758.0,251.0,0.82,802.0,965.0,0.91
1970,Chinook Salmon (Puget Sound ESU) - Green River late run,11551.0,1968.0,2010.0,38885.0,0.62,683.0,204.0,0.77,758.0,251.0,0.82
1971,Chinook Salmon (Puget Sound ESU) - Green River late run,5848.0,1968.0,2010.0,15207.0,0.43,11551.0,38885.0,0.62,683.0,204.0,0.77
1972,Chinook Salmon (Puget Sound ESU) - Green River late run,4783.0,1968.0,2010.0,9273.0,0.35,5848.0,15207.0,0.43,11551.0,38885.0,0.62
